Shot Number,Number of events (secondary e.),Anode ID,Electrons in wire,Gas amplification  coefficient
73,10,47,0,2.5
73,10,48,0,2.5
73,10,49,0,2.5
73,10,50,0,2.5
73,10,51,0,2.5
73,10,52,0,2.5
73,10,53,0,2.5
73,10,54,0,2.5
73,10,55,0,2.5
73,10,56,0,2.5
73,10,57,0,2.5
73,10,58,0,2.5
73,10,59,0,2.5
73,10,60,0,2.5
73,10,61,0,2.5
73,10,62,0,2.5
73,10,63,0,2.5
73,11,0,0,2.36364
73,11,1,0,2.36364
73,11,2,0,2.36364
73,11,3,0,2.36364
73,11,4,0,2.36364
73,11,5,0,2.36364
73,11,6,0,2.36364
73,11,7,0,2.36364
73,11,8,0,2.36364
73,11,9,0,2.36364
73,11,10,0,2.36364
73,11,11,0,2.36364
73,11,12,0,2.36364
73,11,13,0,2.36364
73,11,14,0,2.36364
73,11,15,0,2.36364
73,11,16,0,2.36364
73,11,17,0,2.36364
73,11,18,0,2.36364
73,11,19,0,2.36364
73,11,20,0,2.36364
73,11,21,0,2.36364
73,11,22,0,2.36364
73,11,23,0,2.36364
73,11,24,0,2.36364
73,11,25,0,2.36364
73,11,26,0,2.36364
73,11,27,0,2.36364
73,11,28,0,2.36364
73,11,29,0,2.36364
73,11,30,0,2.36364
73,11,31,0,2.36364
73,11,32,0,2.36364
73,11,33,0,2.36364
73,11,34,0,2.36364
73,11,35,0,2.36364
73,11,36,0,2.36364
73,11,37,0,2.36364
73,11,38,0,2.36364
73,11,39,26,2.36364
73,11,40,0,2.36364
73,11,41,0,2.36364
73,11,42,0,2.36364
73,11,43,0,2.36364
73,11,44,0,2.36364
73,11,45,0,2.36364
73,11,46,0,2.36364
73,11,47,0,2.36364
73,11,48,0,2.36364
73,11,49,0,2.36364
73,11,50,0,2.36364
73,11,51,0,2.36364
73,11,52,0,2.36364
73,11,53,0,2.36364
73,11,54,0,2.36364
73,11,55,0,2.36364
73,11,56,0,2.36364
73,11,57,0,2.36364
73,11,58,0,2.36364
73,11,59,0,2.36364
73,11,60,0,2.36364
73,11,61,0,2.36364
73,11,62,0,2.36364
73,11,63,0,2.36364
73,12,0,0,2.75
73,12,1,0,2.75
73,12,2,0,2.75
73,12,3,0,2.75
73,12,4,0,2.75
73,12,5,0,2.75
73,12,6,0,2.75
73,12,7,0,2.75
73,12,8,0,2.75
73,12,9,0,2.75
73,12,10,0,2.75
73,12,11,0,2.75
73,12,12,0,2.75
73,12,13,0,2.75
73,12,14,0,2.75
73,12,15,0,2.75
73,12,16,0,2.75
73,12,17,0,2.75
73,12,18,0,2.75
73,12,19,0,2.75
73,12,20,0,2.75
73,12,21,0,2.75
73,12,22,0,2.75
73,12,23,0,2.75
73,12,24,0,2.75
73,12,25,0,2.75
73,12,26,0,2.75
73,12,27,0,2.75
73,12,28,0,2.75
73,12,29,0,2.75
73,12,30,0,2.75
73,12,31,0,2.75
73,12,32,0,2.75
73,12,33,0,2.75
73,12,34,0,2.75
73,12,35,0,2.75
73,12,36,0,2.75
73,12,37,0,2.75
73,12,38,0,2.75
73,12,39,33,2.75
73,12,40,0,2.75
73,12,41,0,2.75
73,12,42,0,2.75
73,12,43,0,2.75
73,12,44,0,2.75
73,12,45,0,2.75
73,12,46,0,2.75
73,12,47,0,2.75
73,12,48,0,2.75
73,12,49,0,2.75
73,12,50,0,2.75
73,12,51,0,2.75
73,12,52,0,2.75
73,12,53,0,2.75
73,12,54,0,2.75
73,12,55,0,2.75
73,12,56,0,2.75
73,12,57,0,2.75
73,12,58,0,2.75
73,12,59,0,2.75
73,12,60,0,2.75
73,12,61,0,2.75
73,12,62,0,2.75
73,12,63,0,2.75
73,13,0,0,2.61538
73,13,1,0,2.61538
73,13,2,0,2.61538
73,13,3,0,2.61538
73,13,4,0,2.61538
73,13,5,0,2.61538
73,13,6,0,2.61538
73,13,7,0,2.61538
73,13,8,0,2.61538
73,13,9,0,2.61538
73,13,10,0,2.61538
73,13,11,0,2.61538
73,13,12,0,2.61538
73,13,13,0,2.61538
73,13,14,0,2.61538
73,13,15,0,2.61538
73,13,16,0,2.61538
73,13,17,0,2.61538
73,13,18,0,2.61538
73,13,19,0,2.61538
73,13,20,0,2.61538
73,13,21,0,2.61538
73,13,22,0,2.61538
73,13,23,0,2.61538
73,13,24,0,2.61538
73,13,25,0,2.61538
73,13,26,0,2.61538
73,13,27,0,2.61538
73,13,28,0,2.61538
73,13,29,0,2.61538
73,13,30,0,2.61538
73,13,31,0,2.61538
73,13,32,0,2.61538
73,13,33,0,2.61538
73,13,34,0,2.61538
73,13,35,0,2.61538
73,13,36,0,2.61538
73,13,37,0,2.61538
73,13,38,0,2.61538
73,13,39,34,2.61538
73,13,40,0,2.61538
73,13,41,0,2.61538
73,13,42,0,2.61538
73,13,43,0,2.61538
73,13,44,0,2.61538
73,13,45,0,2.61538
73,13,46,0,2.61538
73,13,47,0,2.61538
73,13,48,0,2.61538
73,13,49,0,2.61538
73,13,50,0,2.61538
73,13,51,0,2.61538
73,13,52,0,2.61538
73,13,53,0,2.61538
73,13,54,0,2.61538
73,13,55,0,2.61538
73,13,56,0,2.61538
73,13,57,0,2.61538
73,13,58,0,2.61538
73,13,59,0,2.61538
73,13,60,0,2.61538
73,13,61,0,2.61538
73,13,62,0,2.61538
73,13,63,0,2.61538
73,14,0,0,2.57143
73,14,1,0,2.57143
73,14,2,0,2.57143
73,14,3,0,2.57143
73,14,4,0,2.57143
73,14,5,0,2.57143
73,14,6,0,2.57143
73,14,7,0,2.57143
73,14,8,0,2.57143
73,14,9,0,2.57143
73,14,10,0,2.57143
73,14,11,0,2.57143
73,14,12,0,2.57143
73,14,13,0,2.57143
73,14,14,0,2.57143
73,14,15,0,2.57143
73,14,16,0,2.57143
73,14,17,0,2.57143
73,14,18,0,2.57143
73,14,19,0,2.57143
73,14,20,0,2.57143
73,14,21,0,2.57143
73,14,22,0,2.57143
73,14,23,0,2.57143
73,14,24,0,2.57143
73,14,25,0,2.57143
73,14,26,0,2.57143
73,14,27,0,2.57143
73,14,28,0,2.57143
73,14,29,0,2.57143
73,14,30,0,2.57143
73,14,31,0,2.57143
73,14,32,0,2.57143
73,14,33,0,2.57143
73,14,34,0,2.57143
73,14,35,0,2.57143
73,14,36,0,2.57143
73,14,37,0,2.57143
73,14,38,0,2.57143
73,14,39,36,2.57143
73,14,40,0,2.57143
73,14,41,0,2.57143
73,14,42,0,2.57143
73,14,43,0,2.57143
73,14,44,0,2.57143
73,14,45,0,2.57143
73,14,46,0,2.57143
73,14,47,0,2.57143
73,14,48,0,2.57143
73,14,49,0,2.57143
73,14,50,0,2.57143
73,14,51,0,2.57143
73,14,52,0,2.57143
73,14,53,0,2.57143
73,14,54,0,2.57143
73,14,55,0,2.57143
73,14,56,0,2.57143
73,14,57,0,2.57143
73,14,58,0,2.57143
73,14,59,0,2.57143
73,14,60,0,2.57143
73,14,61,0,2.57143
73,14,62,0,2.57143
73,14,63,0,2.57143
73,15,0,0,2.46667
73,15,1,0,2.46667
73,15,2,0,2.46667
73,15,3,0,2.46667
73,15,4,0,2.46667
73,15,5,0,2.46667
73,15,6,0,2.46667
73,15,7,0,2.46667
73,15,8,0,2.46667
73,15,9,0,2.46667
73,15,10,0,2.46667
73,15,11,0,2.46667
73,15,12,0,2.46667
73,15,13,0,2.46667
73,15,14,0,2.46667
73,15,15,0,2.46667
73,15,16,0,2.46667
73,15,17,0,2.46667
73,15,18,0,2.46667
73,15,19,0,2.46667
73,15,20,0,2.46667
73,15,21,0,2.46667
73,15,22,0,2.46667
73,15,23,0,2.46667
73,15,24,0,2.46667
73,15,25,0,2.46667
73,15,26,0,2.46667
73,15,27,0,2.46667
73,15,28,0,2.46667
73,15,29,0,2.46667
73,15,30,0,2.46667
73,15,31,0,2.46667
73,15,32,0,2.46667
73,15,33,0,2.46667
73,15,34,0,2.46667
73,15,35,0,2.46667
73,15,36,0,2.46667
73,15,37,0,2.46667
73,15,38,0,2.46667
73,15,39,37,2.46667
73,15,40,0,2.46667
73,15,41,0,2.46667
73,15,42,0,2.46667
73,15,43,0,2.46667
73,15,44,0,2.46667
73,15,45,0,2.46667
73,15,46,0,2.46667
73,15,47,0,2.46667
73,15,48,0,2.46667
73,15,49,0,2.46667
73,15,50,0,2.46667
73,15,51,0,2.46667
73,15,52,0,2.46667
73,15,53,0,2.46667
73,15,54,0,2.46667
73,15,55,0,2.46667
73,15,56,0,2.46667
73,15,57,0,2.46667
73,15,58,0,2.46667
73,15,59,0,2.46667
73,15,60,0,2.46667
73,15,61,0,2.46667
73,15,62,0,2.46667
73,15,63,0,2.46667
73,16,0,0,2.375
73,16,1,0,2.375
73,16,2,0,2.375
73,16,3,0,2.375
73,16,4,0,2.375
73,16,5,0,2.375
73,16,6,0,2.375
73,16,7,0,2.375
73,16,8,0,2.375
73,16,9,0,2.375
73,16,10,0,2.375
73,16,11,0,2.375
73,16,12,0,2.375
73,16,13,0,2.375
73,16,14,0,2.375
73,16,15,0,2.375
73,16,16,0,2.375
73,16,17,0,2.375
73,16,18,0,2.375
73,16,19,0,2.375
73,16,20,0,2.375
73,16,21,0,2.375
73,16,22,0,2.375
73,16,23,0,2.375
73,16,24,0,2.375
73,16,25,0,2.375
73,16,26,0,2.375
73,16,27,0,2.375
73,16,28,0,2.375
73,16,29,0,2.375
73,16,30,0,2.375
73,16,31,0,2.375
73,16,32,0,2.375
73,16,33,0,2.375
73,16,34,0,2.375
73,16,35,0,2.375
73,16,36,0,2.375
73,16,37,0,2.375
73,16,38,0,2.375
73,16,39,38,2.375
73,16,40,0,2.375
73,16,41,0,2.375
73,16,42,0,2.375
73,16,43,0,2.375
73,16,44,0,2.375
73,16,45,0,2.375
73,16,46,0,2.375
73,16,47,0,2.375
73,16,48,0,2.375
73,16,49,0,2.375
73,16,50,0,2.375
73,16,51,0,2.375
73,16,52,0,2.375
73,16,53,0,2.375
73,16,54,0,2.375
73,16,55,0,2.375
73,16,56,0,2.375
73,16,57,0,2.375
73,16,58,0,2.375
73,16,59,0,2.375
73,16,60,0,2.375
73,16,61,0,2.375
73,16,62,0,2.375
73,16,63,0,2.375
73,17,0,0,2.35294
73,17,1,0,2.35294
73,17,2,0,2.35294
73,17,3,0,2.35294
73,17,4,0,2.35294
73,17,5,0,2.35294
73,17,6,0,2.35294
73,17,7,0,2.35294
73,17,8,0,2.35294
73,17,9,0,2.35294
73,17,10,0,2.35294
73,17,11,0,2.35294
73,17,12,0,2.35294
73,17,13,0,2.35294
73,17,14,0,2.35294
73,17,15,0,2.35294
73,17,16,0,2.35294
73,17,17,0,2.35294
73,17,18,0,2.35294
73,17,19,0,2.35294
73,17,20,0,2.35294
73,17,21,0,2.35294
73,17,22,0,2.35294
73,17,23,0,2.35294
73,17,24,0,2.35294
73,17,25,0,2.35294
73,17,26,0,2.35294
73,17,27,0,2.35294
73,17,28,0,2.35294
73,17,29,0,2.35294
73,17,30,0,2.35294
73,17,31,0,2.35294
73,17,32,0,2.35294
73,17,33,0,2.35294
73,17,34,0,2.35294
73,17,35,0,2.35294
73,17,36,0,2.35294
73,17,37,0,2.35294
73,17,38,0,2.35294
73,17,39,40,2.35294
73,17,40,0,2.35294
73,17,41,0,2.35294
73,17,42,0,2.35294
73,17,43,0,2.35294
73,17,44,0,2.35294
73,17,45,0,2.35294
73,17,46,0,2.35294
73,17,47,0,2.35294
73,17,48,0,2.35294
73,17,49,0,2.35294
73,17,50,0,2.35294
73,17,51,0,2.35294
73,17,52,0,2.35294
73,17,53,0,2.35294
73,17,54,0,2.35294
73,17,55,0,2.35294
73,17,56,0,2.35294
73,17,57,0,2.35294
73,17,58,0,2.35294
73,17,59,0,2.35294
73,17,60,0,2.35294
73,17,61,0,2.35294
73,17,62,0,2.35294
73,17,63,0,2.35294
73,18,0,0,2.38889
73,18,1,0,2.38889
73,18,2,0,2.38889
73,18,3,0,2.38889
73,18,4,0,2.38889
73,18,5,0,2.38889
73,18,6,0,2.38889
73,18,7,0,2.38889
73,18,8,0,2.38889
73,18,9,0,2.38889
73,18,10,0,2.38889
73,18,11,0,2.38889
73,18,12,0,2.38889
73,18,13,0,2.38889
73,18,14,0,2.38889
73,18,15,0,2.38889
73,18,16,0,2.38889
73,18,17,0,2.38889
73,18,18,0,2.38889
73,18,19,0,2.38889
73,18,20,0,2.38889
73,18,21,0,2.38889
73,18,22,0,2.38889
73,18,23,0,2.38889
73,18,24,0,2.38889
73,18,25,0,2.38889
73,18,26,0,2.38889
73,18,27,0,2.38889
73,18,28,0,2.38889
73,18,29,0,2.38889
73,18,30,0,2.38889
73,18,31,0,2.38889
73,18,32,0,2.38889
73,18,33,0,2.38889
73,18,34,0,2.38889
73,18,35,0,2.38889
73,18,36,0,2.38889
73,18,37,0,2.38889
73,18,38,0,2.38889
73,18,39,43,2.38889
73,18,40,0,2.38889
73,18,41,0,2.38889
73,18,42,0,2.38889
73,18,43,0,2.38889
73,18,44,0,2.38889
73,18,45,0,2.38889
73,18,46,0,2.38889
73,18,47,0,2.38889
73,18,48,0,2.38889
73,18,49,0,2.38889
73,18,50,0,2.38889
73,18,51,0,2.38889
73,18,52,0,2.38889
73,18,53,0,2.38889
73,18,54,0,2.38889
73,18,55,0,2.38889
