Shot Number,Number of events (secondary e.),Anode ID,Electrons in wire,Gas amplification  coefficient
73,2,29,0,48.5
73,2,30,0,48.5
73,2,31,0,48.5
73,2,32,0,48.5
73,2,33,0,48.5
73,2,34,0,48.5
73,2,35,0,48.5
73,2,36,0,48.5
73,2,37,0,48.5
73,2,38,0,48.5
73,2,39,97,48.5
73,2,40,0,48.5
73,2,41,0,48.5
73,2,42,0,48.5
73,2,43,0,48.5
73,2,44,0,48.5
73,2,45,0,48.5
73,2,46,0,48.5
73,2,47,0,48.5
73,2,48,0,48.5
73,2,49,0,48.5
73,2,50,0,48.5
73,2,51,0,48.5
73,2,52,0,48.5
73,2,53,0,48.5
73,2,54,0,48.5
73,2,55,0,48.5
73,2,56,0,48.5
73,2,57,0,48.5
73,2,58,0,48.5
73,2,59,0,48.5
73,2,60,0,48.5
73,2,61,0,48.5
73,2,62,0,48.5
73,2,63,0,48.5
73,3,0,0,42
73,3,1,0,42
73,3,2,0,42
73,3,3,0,42
73,3,4,0,42
73,3,5,0,42
73,3,6,0,42
73,3,7,0,42
73,3,8,0,42
73,3,9,0,42
73,3,10,0,42
73,3,11,0,42
73,3,12,0,42
73,3,13,0,42
73,3,14,0,42
73,3,15,0,42
73,3,16,0,42
73,3,17,0,42
73,3,18,0,42
73,3,19,0,42
73,3,20,0,42
73,3,21,0,42
73,3,22,0,42
73,3,23,0,42
73,3,24,0,42
73,3,25,0,42
73,3,26,0,42
73,3,27,0,42
73,3,28,0,42
73,3,29,0,42
73,3,30,0,42
73,3,31,0,42
73,3,32,0,42
73,3,33,0,42
73,3,34,0,42
73,3,35,0,42
73,3,36,0,42
73,3,37,0,42
73,3,38,0,42
73,3,39,126,42
73,3,40,0,42
73,3,41,0,42
73,3,42,0,42
73,3,43,0,42
73,3,44,0,42
73,3,45,0,42
73,3,46,0,42
73,3,47,0,42
73,3,48,0,42
73,3,49,0,42
73,3,50,0,42
73,3,51,0,42
73,3,52,0,42
73,3,53,0,42
73,3,54,0,42
73,3,55,0,42
73,3,56,0,42
73,3,57,0,42
73,3,58,0,42
73,3,59,0,42
73,3,60,0,42
73,3,61,0,42
73,3,62,0,42
73,3,63,0,42
73,4,0,0,36
73,4,1,0,36
73,4,2,0,36
73,4,3,0,36
73,4,4,0,36
73,4,5,0,36
73,4,6,0,36
73,4,7,0,36
73,4,8,0,36
73,4,9,0,36
73,4,10,0,36
73,4,11,0,36
73,4,12,0,36
73,4,13,0,36
73,4,14,0,36
73,4,15,0,36
73,4,16,0,36
73,4,17,0,36
73,4,18,0,36
73,4,19,0,36
73,4,20,0,36
73,4,21,0,36
73,4,22,0,36
73,4,23,0,36
73,4,24,0,36
73,4,25,0,36
73,4,26,0,36
73,4,27,0,36
73,4,28,0,36
73,4,29,0,36
73,4,30,0,36
73,4,31,0,36
73,4,32,0,36
73,4,33,0,36
73,4,34,0,36
73,4,35,0,36
73,4,36,0,36
73,4,37,0,36
73,4,38,0,36
73,4,39,144,36
73,4,40,0,36
73,4,41,0,36
73,4,42,0,36
73,4,43,0,36
73,4,44,0,36
73,4,45,0,36
73,4,46,0,36
73,4,47,0,36
73,4,48,0,36
73,4,49,0,36
73,4,50,0,36
73,4,51,0,36
73,4,52,0,36
73,4,53,0,36
73,4,54,0,36
73,4,55,0,36
73,4,56,0,36
73,4,57,0,36
73,4,58,0,36
73,4,59,0,36
73,4,60,0,36
73,4,61,0,36
73,4,62,0,36
73,4,63,0,36
73,5,0,0,29.2
73,5,1,0,29.2
73,5,2,0,29.2
73,5,3,0,29.2
73,5,4,0,29.2
73,5,5,0,29.2
73,5,6,0,29.2
73,5,7,0,29.2
73,5,8,0,29.2
73,5,9,0,29.2
73,5,10,0,29.2
73,5,11,0,29.2
73,5,12,0,29.2
73,5,13,0,29.2
73,5,14,0,29.2
73,5,15,0,29.2
73,5,16,0,29.2
73,5,17,0,29.2
73,5,18,0,29.2
73,5,19,0,29.2
73,5,20,0,29.2
73,5,21,0,29.2
73,5,22,0,29.2
73,5,23,0,29.2
73,5,24,0,29.2
73,5,25,0,29.2
73,5,26,0,29.2
73,5,27,0,29.2
73,5,28,0,29.2
73,5,29,0,29.2
73,5,30,0,29.2
73,5,31,0,29.2
73,5,32,0,29.2
73,5,33,0,29.2
73,5,34,0,29.2
73,5,35,0,29.2
73,5,36,0,29.2
73,5,37,0,29.2
73,5,38,0,29.2
73,5,39,146,29.2
73,5,40,0,29.2
73,5,41,0,29.2
73,5,42,0,29.2
73,5,43,0,29.2
73,5,44,0,29.2
73,5,45,0,29.2
73,5,46,0,29.2
73,5,47,0,29.2
73,5,48,0,29.2
73,5,49,0,29.2
73,5,50,0,29.2
73,5,51,0,29.2
73,5,52,0,29.2
73,5,53,0,29.2
73,5,54,0,29.2
73,5,55,0,29.2
73,5,56,0,29.2
73,5,57,0,29.2
73,5,58,0,29.2
73,5,59,0,29.2
73,5,60,0,29.2
73,5,61,0,29.2
73,5,62,0,29.2
73,5,63,0,29.2
73,6,0,0,25
73,6,1,0,25
73,6,2,0,25
73,6,3,0,25
73,6,4,0,25
73,6,5,0,25
73,6,6,0,25
73,6,7,0,25
73,6,8,0,25
73,6,9,0,25
73,6,10,0,25
73,6,11,0,25
73,6,12,0,25
73,6,13,0,25
73,6,14,0,25
73,6,15,0,25
73,6,16,0,25
73,6,17,0,25
73,6,18,0,25
73,6,19,0,25
73,6,20,0,25
73,6,21,0,25
73,6,22,0,25
73,6,23,0,25
73,6,24,0,25
73,6,25,0,25
73,6,26,0,25
73,6,27,0,25
73,6,28,0,25
73,6,29,0,25
73,6,30,0,25
73,6,31,0,25
73,6,32,0,25
73,6,33,0,25
73,6,34,0,25
73,6,35,0,25
73,6,36,0,25
73,6,37,0,25
73,6,38,0,25
73,6,39,150,25
73,6,40,0,25
73,6,41,0,25
73,6,42,0,25
73,6,43,0,25
73,6,44,0,25
73,6,45,0,25
73,6,46,0,25
73,6,47,0,25
73,6,48,0,25
73,6,49,0,25
73,6,50,0,25
73,6,51,0,25
73,6,52,0,25
73,6,53,0,25
73,6,54,0,25
73,6,55,0,25
73,6,56,0,25
73,6,57,0,25
73,6,58,0,25
73,6,59,0,25
73,6,60,0,25
73,6,61,0,25
73,6,62,0,25
73,6,63,0,25
73,7,0,0,24
73,7,1,0,24
73,7,2,0,24
73,7,3,0,24
73,7,4,0,24
73,7,5,0,24
73,7,6,0,24
73,7,7,0,24
73,7,8,0,24
73,7,9,0,24
73,7,10,0,24
73,7,11,0,24
73,7,12,0,24
73,7,13,0,24
73,7,14,0,24
73,7,15,0,24
73,7,16,0,24
73,7,17,0,24
73,7,18,0,24
73,7,19,0,24
73,7,20,0,24
73,7,21,0,24
73,7,22,0,24
73,7,23,0,24
73,7,24,0,24
73,7,25,0,24
73,7,26,0,24
73,7,27,0,24
73,7,28,0,24
73,7,29,0,24
73,7,30,0,24
73,7,31,0,24
73,7,32,0,24
73,7,33,0,24
73,7,34,0,24
73,7,35,0,24
73,7,36,0,24
73,7,37,0,24
73,7,38,0,24
73,7,39,168,24
73,7,40,0,24
73,7,41,0,24
73,7,42,0,24
73,7,43,0,24
73,7,44,0,24
73,7,45,0,24
73,7,46,0,24
73,7,47,0,24
73,7,48,0,24
73,7,49,0,24
73,7,50,0,24
73,7,51,0,24
73,7,52,0,24
73,7,53,0,24
73,7,54,0,24
73,7,55,0,24
73,7,56,0,24
73,7,57,0,24
73,7,58,0,24
73,7,59,0,24
73,7,60,0,24
73,7,61,0,24
73,7,62,0,24
73,7,63,0,24
73,8,0,0,30.875
73,8,1,0,30.875
73,8,2,0,30.875
73,8,3,0,30.875
73,8,4,0,30.875
73,8,5,0,30.875
73,8,6,0,30.875
73,8,7,0,30.875
73,8,8,0,30.875
73,8,9,0,30.875
73,8,10,0,30.875
73,8,11,0,30.875
73,8,12,0,30.875
73,8,13,0,30.875
73,8,14,0,30.875
73,8,15,0,30.875
73,8,16,0,30.875
73,8,17,0,30.875
73,8,18,0,30.875
73,8,19,0,30.875
73,8,20,0,30.875
73,8,21,0,30.875
73,8,22,0,30.875
73,8,23,0,30.875
73,8,24,0,30.875
73,8,25,0,30.875
73,8,26,0,30.875
73,8,27,0,30.875
73,8,28,0,30.875
73,8,29,0,30.875
73,8,30,0,30.875
73,8,31,0,30.875
73,8,32,0,30.875
73,8,33,0,30.875
73,8,34,0,30.875
73,8,35,0,30.875
73,8,36,0,30.875
73,8,37,0,30.875
73,8,38,0,30.875
73,8,39,247,30.875
73,8,40,0,30.875
73,8,41,0,30.875
73,8,42,0,30.875
73,8,43,0,30.875
73,8,44,0,30.875
73,8,45,0,30.875
73,8,46,0,30.875
73,8,47,0,30.875
73,8,48,0,30.875
73,8,49,0,30.875
73,8,50,0,30.875
73,8,51,0,30.875
73,8,52,0,30.875
73,8,53,0,30.875
73,8,54,0,30.875
73,8,55,0,30.875
73,8,56,0,30.875
73,8,57,0,30.875
73,8,58,0,30.875
73,8,59,0,30.875
73,8,60,0,30.875
73,8,61,0,30.875
73,8,62,0,30.875
73,8,63,0,30.875
73,9,0,0,27.7778
73,9,1,0,27.7778
73,9,2,0,27.7778
73,9,3,0,27.7778
73,9,4,0,27.7778
73,9,5,0,27.7778
73,9,6,0,27.7778
73,9,7,0,27.7778
73,9,8,0,27.7778
73,9,9,0,27.7778
73,9,10,0,27.7778
73,9,11,0,27.7778
73,9,12,0,27.7778
73,9,13,0,27.7778
73,9,14,0,27.7778
73,9,15,0,27.7778
73,9,16,0,27.7778
73,9,17,0,27.7778
73,9,18,0,27.7778
73,9,19,0,27.7778
73,9,20,0,27.7778
73,9,21,0,27.7778
73,9,22,0,27.7778
73,9,23,0,27.7778
73,9,24,0,27.7778
73,9,25,0,27.7778
73,9,26,0,27.7778
73,9,27,0,27.7778
73,9,28,0,27.7778
73,9,29,0,27.7778
73,9,30,0,27.7778
73,9,31,0,27.7778
73,9,32,0,27.7778
73,9,33,0,27.7778
73,9,34,0,27.7778
73,9,35,0,27.7778
73,9,36,0,27.7778
73,9,37,0,27.7778
73,9,38,0,27.7778
73,9,39,250,27.7778
73,9,40,0,27.7778
73,9,41,0,27.7778
73,9,42,0,27.7778
73,9,43,0,27.7778
73,9,44,0,27.7778
73,9,45,0,27.7778
73,9,46,0,27.7778
73,9,47,0,27.7778
73,9,48,0,27.7778
73,9,49,0,27.7778
73,9,50,0,27.7778
73,9,51,0,27.7778
73,9,52,0,27.7778
73,9,53,0,27.7778
73,9,54,0,27.7778
73,9,55,0,27.7778
73,9,56,0,27.7778
73,9,57,0,27.7778
73,9,58,0,27.7778
73,9,59,0,27.7778
73,9,60,0,27.7778
73,9,61,0,27.7778
73,9,62,0,27.7778
73,9,63,0,27.7778
73,10,0,0,37.1
73,10,1,0,37.1
73,10,2,0,37.1
73,10,3,0,37.1
73,10,4,0,37.1
73,10,5,0,37.1
73,10,6,0,37.1
73,10,7,0,37.1
73,10,8,0,37.1
73,10,9,0,37.1
73,10,10,0,37.1
73,10,11,0,37.1
73,10,12,0,37.1
73,10,13,0,37.1
73,10,14,0,37.1
73,10,15,0,37.1
73,10,16,0,37.1
73,10,17,0,37.1
73,10,18,0,37.1
73,10,19,0,37.1
73,10,20,0,37.1
73,10,21,0,37.1
73,10,22,0,37.1
73,10,23,0,37.1
73,10,24,0,37.1
73,10,25,0,37.1
73,10,26,0,37.1
73,10,27,0,37.1
73,10,28,0,37.1
73,10,29,0,37.1
73,10,30,0,37.1
73,10,31,0,37.1
73,10,32,0,37.1
73,10,33,0,37.1
73,10,34,0,37.1
73,10,35,0,37.1
73,10,36,0,37.1
73,10,37,0,37.1
73,10,38,0,37.1
73,10,39,371,37.1
73,10,40,0,37.1
73,10,41,0,37.1
73,10,42,0,37.1
73,10,43,0,37.1
73,10,44,0,37.1
73,10,45,0,37.1
73,10,46,0,37.1
73,10,47,0,37.1
73,10,48,0,37.1
73,10,49,0,37.1
73,10,50,0,37.1
73,10,51,0,37.1
73,10,52,0,37.1
73,10,53,0,37.1
73,10,54,0,37.1
73,10,55,0,37.1
73,10,56,0,37.1
73,10,57,0,37.1
73,10,58,0,37.1
73,10,59,0,37.1
73,10,60,0,37.1
73,10,61,0,37.1
73,10,62,0,37.1
73,10,63,0,37.1
73,11,0,0,35.0909
73,11,1,0,35.0909
73,11,2,0,35.0909
73,11,3,0,35.0909
73,11,4,0,35.0909
73,11,5,0,35.0909
73,11,6,0,35.0909
73,11,7,0,35.0909
73,11,8,0,35.0909
73,11,9,0,35.0909
73,11,10,0,35.0909
73,11,11,0,35.0909
73,11,12,0,35.0909
73,11,13,0,35.0909
73,11,14,0,35.0909
73,11,15,0,35.0909
73,11,16,0,35.0909
73,11,17,0,35.0909
73,11,18,0,35.0909
73,11,19,0,35.0909
73,11,20,0,35.0909
73,11,21,0,35.0909
73,11,22,0,35.0909
73,11,23,0,35.0909
73,11,24,0,35.0909
73,11,25,0,35.0909
73,11,26,0,35.0909
73,11,27,0,35.0909
73,11,28,0,35.0909
73,11,29,0,35.0909
73,11,30,0,35.0909
73,11,31,0,35.0909
73,11,32,0,35.0909
73,11,33,0,35.0909
73,11,34,0,35.0909
73,11,35,0,35.0909
73,11,36,0,35.0909
73,11,37,0,35.0909
73,11,38,0,35.0909
73,11,39,386,35.0909
73,11,40,0,35.0909
73,11,41,0,35.0909
73,11,42,0,35.0909
73,11,43,0,35.0909
73,11,44,0,35.0909
73,11,45,0,35.0909
73,11,46,0,35.0909
73,11,47,0,35.0909
73,11,48,0,35.0909
73,11,49,0,35.0909
73,11,50,0,35.0909
73,11,51,0,35.0909
73,11,52,0,35.0909
73,11,53,0,35.0909
73,11,54,0,35.0909
73,11,55,0,35.0909
73,11,56,0,35.0909
73,11,57,0,35.0909
73,11,58,0,35.0909
73,11,59,0,35.0909
73,11,60,0,35.0909
73,11,61,0,35.0909
73,11,62,0,35.0909
73,11,63,0,35.0909
73,12,0,0,36.5
73,12,1,0,36.5
73,12,2,0,36.5
73,12,3,0,36.5
73,12,4,0,36.5
73,12,5,0,36.5
73,12,6,0,36.5
73,12,7,0,36.5
73,12,8,0,36.5
73,12,9,0,36.5
73,12,10,0,36.5
73,12,11,0,36.5
73,12,12,0,36.5
73,12,13,0,36.5
73,12,14,0,36.5
73,12,15,0,36.5
73,12,16,0,36.5
73,12,17,0,36.5
73,12,18,0,36.5
73,12,19,0,36.5
73,12,20,0,36.5
73,12,21,0,36.5
73,12,22,0,36.5
73,12,23,0,36.5
73,12,24,0,36.5
73,12,25,0,36.5
73,12,26,0,36.5
73,12,27,0,36.5
73,12,28,0,36.5
73,12,29,0,36.5
73,12,30,0,36.5
73,12,31,0,36.5
73,12,32,0,36.5
73,12,33,0,36.5
73,12,34,0,36.5
73,12,35,0,36.5
73,12,36,0,36.5
73,12,37,0,36.5
73,12,38,0,36.5
73,12,39,438,36.5
73,12,40,0,36.5
73,12,41,0,36.5
73,12,42,0,36.5
73,12,43,0,36.5
73,12,44,0,36.5
73,12,45,0,36.5
73,12,46,0,36.5
73,12,47,0,36.5
73,12,48,0,36.5
73,12,49,0,36.5
73,12,50,0,36.5
73,12,51,0,36.5
73,12,52,0,36.5
73,12,53,0,36.5
73,12,54,0,36.5
73,12,55,0,36.5
73,12,56,0,36.5
73,12,57,0,36.5
73,12,58,0,36.5
73,12,59,0,36.5
73,12,60,0,36.5
73,12,61,0,36.5
73,12,62,0,36.5
73,12,63,0,36.5
73,13,0,0,38.2308
73,13,1,0,38.2308
73,13,2,0,38.2308
73,13,3,0,38.2308
73,13,4,0,38.2308
73,13,5,0,38.2308
73,13,6,0,38.2308
73,13,7,0,38.2308
73,13,8,0,38.2308
73,13,9,0,38.2308
73,13,10,0,38.2308
73,13,11,0,38.2308
73,13,12,0,38.2308
73,13,13,0,38.2308
73,13,14,0,38.2308
73,13,15,0,38.2308
73,13,16,0,38.2308
73,13,17,0,38.2308
73,13,18,0,38.2308
73,13,19,0,38.2308
73,13,20,0,38.2308
73,13,21,0,38.2308
73,13,22,0,38.2308
73,13,23,0,38.2308
73,13,24,0,38.2308
73,13,25,0,38.2308
73,13,26,0,38.2308
73,13,27,0,38.2308
73,13,28,0,38.2308
73,13,29,0,38.2308
73,13,30,0,38.2308
73,13,31,0,38.2308
73,13,32,0,38.2308
73,13,33,0,38.2308
73,13,34,0,38.2308
73,13,35,0,38.2308
73,13,36,0,38.2308
73,13,37,0,38.2308
73,13,38,0,38.2308
73,13,39,497,38.2308
73,13,40,0,38.2308
73,13,41,0,38.2308
73,13,42,0,38.2308
73,13,43,0,38.2308
73,13,44,0,38.2308
73,13,45,0,38.2308
73,13,46,0,38.2308
73,13,47,0,38.2308
73,13,48,0,38.2308
73,13,49,0,38.2308
73,13,50,0,38.2308
73,13,51,0,38.2308
73,13,52,0,38.2308
73,13,53,0,38.2308
73,13,54,0,38.2308
73,13,55,0,38.2308
73,13,56,0,38.2308
73,13,57,0,38.2308
73,13,58,0,38.2308
73,13,59,0,38.2308
73,13,60,0,38.2308
73,13,61,0,38.2308
73,13,62,0,38.2308
73,13,63,0,38.2308
73,14,0,0,37.5714
73,14,1,0,37.5714
73,14,2,0,37.5714
73,14,3,0,37.5714
73,14,4,0,37.5714
73,14,5,0,37.5714
73,14,6,0,37.5714
73,14,7,0,37.5714
73,14,8,0,37.5714
73,14,9,0,37.5714
73,14,10,0,37.5714
73,14,11,0,37.5714
73,14,12,0,37.5714
73,14,13,0,37.5714
73,14,14,0,37.5714
73,14,15,0,37.5714
73,14,16,0,37.5714
73,14,17,0,37.5714
73,14,18,0,37.5714
73,14,19,0,37.5714
73,14,20,0,37.5714
73,14,21,0,37.5714
73,14,22,0,37.5714
73,14,23,0,37.5714
73,14,24,0,37.5714
73,14,25,0,37.5714
73,14,26,0,37.5714
73,14,27,0,37.5714
73,14,28,0,37.5714
73,14,29,0,37.5714
73,14,30,0,37.5714
73,14,31,0,37.5714
73,14,32,0,37.5714
73,14,33,0,37.5714
73,14,34,0,37.5714
73,14,35,0,37.5714
73,14,36,0,37.5714
73,14,37,0,37.5714
73,14,38,0,37.5714
73,14,39,526,37.5714
73,14,40,0,37.5714
73,14,41,0,37.5714
73,14,42,0,37.5714
73,14,43,0,37.5714
73,14,44,0,37.5714
73,14,45,0,37.5714
73,14,46,0,37.5714
73,14,47,0,37.5714
73,14,48,0,37.5714
73,14,49,0,37.5714
73,14,50,0,37.5714
73,14,51,0,37.5714
73,14,52,0,37.5714
73,14,53,0,37.5714
73,14,54,0,37.5714
73,14,55,0,37.5714
73,14,56,0,37.5714
73,14,57,0,37.5714
73,14,58,0,37.5714
73,14,59,0,37.5714
73,14,60,0,37.5714
73,14,61,0,37.5714
73,14,62,0,37.5714
73,14,63,0,37.5714
73,15,0,0,37.1333
73,15,1,0,37.1333
73,15,2,0,37.1333
73,15,3,0,37.1333
73,15,4,0,37.1333
73,15,5,0,37.1333
73,15,6,0,37.1333
73,15,7,0,37.1333
73,15,8,0,37.1333
73,15,9,0,37.1333
73,15,10,0,37.1333
73,15,11,0,37.1333
73,15,12,0,37.1333
73,15,13,0,37.1333
73,15,14,0,37.1333
73,15,15,0,37.1333
73,15,16,0,37.1333
73,15,17,0,37.1333
73,15,18,0,37.1333
73,15,19,0,37.1333
73,15,20,0,37.1333
73,15,21,0,37.1333
73,15,22,0,37.1333
73,15,23,0,37.1333
73,15,24,0,37.1333
73,15,25,0,37.1333
73,15,26,0,37.1333
73,15,27,0,37.1333
73,15,28,0,37.1333
73,15,29,0,37.1333
73,15,30,0,37.1333
73,15,31,0,37.1333
73,15,32,0,37.1333
73,15,33,0,37.1333
73,15,34,0,37.1333
73,15,35,0,37.1333
73,15,36,0,37.1333
73,15,37,0,37.1333
73,15,38,0,37.1333
73,15,39,557,37.1333
73,15,40,0,37.1333
73,15,41,0,37.1333
73,15,42,0,37.1333
73,15,43,0,37.1333
73,15,44,0,37.1333
73,15,45,0,37.1333
73,15,46,0,37.1333
73,15,47,0,37.1333
73,15,48,0,37.1333
73,15,49,0,37.1333
73,15,50,0,37.1333
73,15,51,0,37.1333
73,15,52,0,37.1333
73,15,53,0,37.1333
73,15,54,0,37.1333
73,15,55,0,37.1333
73,15,56,0,37.1333
73,15,57,0,37.1333
73,15,58,0,37.1333
73,15,59,0,37.1333
73,15,60,0,37.1333
73,15,61,0,37.1333
73,15,62,0,37.1333
73,15,63,0,37.1333
73,16,0,0,35.375
73,16,1,0,35.375
73,16,2,0,35.375
73,16,3,0,35.375
73,16,4,0,35.375
73,16,5,0,35.375
73,16,6,0,35.375
73,16,7,0,35.375
73,16,8,0,35.375
73,16,9,0,35.375
73,16,10,0,35.375
73,16,11,0,35.375
73,16,12,0,35.375
73,16,13,0,35.375
73,16,14,0,35.375
73,16,15,0,35.375
73,16,16,0,35.375
73,16,17,0,35.375
73,16,18,0,35.375
73,16,19,0,35.375
73,16,20,0,35.375
73,16,21,0,35.375
73,16,22,0,35.375
73,16,23,0,35.375
73,16,24,0,35.375
73,16,25,0,35.375
73,16,26,0,35.375
73,16,27,0,35.375
73,16,28,0,35.375
73,16,29,0,35.375
73,16,30,0,35.375
73,16,31,0,35.375
73,16,32,0,35.375
73,16,33,0,35.375
73,16,34,0,35.375
73,16,35,0,35.375
73,16,36,0,35.375
73,16,37,0,35.375
73,16,38,0,35.375
73,16,39,566,35.375
73,16,40,0,35.375
73,16,41,0,35.375
73,16,42,0,35.375
73,16,43,0,35.375
73,16,44,0,35.375
73,16,45,0,35.375
73,16,46,0,35.375
73,16,47,0,35.375
73,16,48,0,35.375
73,16,49,0,35.375
73,16,50,0,35.375
73,16,51,0,35.375
73,16,52,0,35.375
73,16,53,0,35.375
73,16,54,0,35.375
73,16,55,0,35.375
73,16,56,0,35.375
73,16,57,0,35.375
73,16,58,0,35.375
73,16,59,0,35.375
73,16,60,0,35.375
73,16,61,0,35.375
73,16,62,0,35.375
73,16,63,0,35.375
73,17,0,0,33.4706
73,17,1,0,33.4706
73,17,2,0,33.4706
73,17,3,0,33.4706
73,17,4,0,33.4706
73,17,5,0,33.4706
73,17,6,0,33.4706
73,17,7,0,33.4706
73,17,8,0,33.4706
73,17,9,0,33.4706
73,17,10,0,33.4706
73,17,11,0,33.4706
73,17,12,0,33.4706
73,17,13,0,33.4706
73,17,14,0,33.4706
73,17,15,0,33.4706
73,17,16,0,33.4706
73,17,17,0,33.4706
73,17,18,0,33.4706
73,17,19,0,33.4706
73,17,20,0,33.4706
73,17,21,0,33.4706
73,17,22,0,33.4706
73,17,23,0,33.4706
73,17,24,0,33.4706
73,17,25,0,33.4706
73,17,26,0,33.4706
73,17,27,0,33.4706
73,17,28,0,33.4706
73,17,29,0,33.4706
73,17,30,0,33.4706
73,17,31,0,33.4706
73,17,32,0,33.4706
73,17,33,0,33.4706
73,17,34,0,33.4706
73,17,35,0,33.4706
73,17,36,0,33.4706
73,17,37,0,33.4706
73,17,38,0,33.4706
73,17,39,569,33.4706
73,17,40,0,33.4706
73,17,41,0,33.4706
73,17,42,0,33.4706
73,17,43,0,33.4706
73,17,44,0,33.4706
73,17,45,0,33.4706
73,17,46,0,33.4706
73,17,47,0,33.4706
73,17,48,0,33.4706
73,17,49,0,33.4706
73,17,50,0,33.4706
73,17,51,0,33.4706
73,17,52,0,33.4706
73,17,53,0,33.4706
73,17,54,0,33.4706
73,17,55,0,33.4706
73,17,56,0,33.4706
73,17,57,0,33.4706
73,17,58,0,33.4706
73,17,59,0,33.4706
73,17,60,0,33.4706
73,17,61,0,33.4706
73,17,62,0,33.4706
73,17,63,0,33.4706
73,18,0,0,32
73,18,1,0,32
73,18,2,0,32
73,18,3,0,32
73,18,4,0,32
73,18,5,0,32
73,18,6,0,32
73,18,7,0,32
73,18,8,0,32
73,18,9,0,32
73,18,10,0,32
73,18,11,0,32
73,18,12,0,32
73,18,13,0,32
73,18,14,0,32
73,18,15,0,32
73,18,16,0,32
73,18,17,0,32
73,18,18,0,32
73,18,19,0,32
73,18,20,0,32
73,18,21,0,32
73,18,22,0,32
73,18,23,0,32
73,18,24,0,32
73,18,25,0,32
73,18,26,0,32
73,18,27,0,32
73,18,28,0,32
73,18,29,0,32
73,18,30,0,32
73,18,31,0,32
73,18,32,0,32
73,18,33,0,32
73,18,34,0,32
73,18,35,0,32
73,18,36,0,32
73,18,37,0,32
73,18,38,0,32
73,18,39,576,32
73,18,40,0,32
73,18,41,0,32
73,18,42,0,32
73,18,43,0,32
73,18,44,0,32
73,18,45,0,32
73,18,46,0,32
73,18,47,0,32
73,18,48,0,32
73,18,49,0,32
73,18,50,0,32
73,18,51,0,32
73,18,52,0,32
73,18,53,0,32
73,18,54,0,32
73,18,55,0,32
73,18,56,0,32
73,18,57,0,32
73,18,58,0,32
73,18,59,0,32
73,18,60,0,32
73,18,61,0,32
73,18,62,0,32
73,18,63,0,32
73,19,0,0,31.5789
73,19,1,0,31.5789
73,19,2,0,31.5789
73,19,3,0,31.5789
73,19,4,0,31.5789
73,19,5,0,31.5789
73,19,6,0,31.5789
73,19,7,0,31.5789
73,19,8,0,31.5789
73,19,9,0,31.5789
73,19,10,0,31.5789
73,19,11,0,31.5789
73,19,12,0,31.5789
73,19,13,0,31.5789
73,19,14,0,31.5789
73,19,15,0,31.5789
73,19,16,0,31.5789
73,19,17,0,31.5789
73,19,18,0,31.5789
73,19,19,0,31.5789
73,19,20,0,31.5789
73,19,21,0,31.5789
73,19,22,0,31.5789
73,19,23,0,31.5789
73,19,24,0,31.5789
73,19,25,0,31.5789
73,19,26,0,31.5789
73,19,27,0,31.5789
73,19,28,0,31.5789
73,19,29,0,31.5789
73,19,30,0,31.5789
73,19,31,0,31.5789
73,19,32,0,31.5789
73,19,33,0,31.5789
73,19,34,0,31.5789
73,19,35,0,31.5789
